80,179,117
93,74,140
93,74,128
118,123,111
6,75,106
0,247,119
6,99,114
4,80,138
141,93,114
167,95,136
136,144,143
47,80,175
47,83,108
51,84,112
53,85,94
124,116,148
127,105,90
124,103,88
4,79,88
7,81,90
0,103,191
7,80,114
76,124,114
96,180,101
50,189,115
58,104,151
61,133,119
59,115,112
95,117,115
86,71,106
96,135,159
87,88,167
18,80,142
27,103,108
20,96,135
103,103,107
72,128,143
59,96,199
93,123,110
90,67,118
112,75,140
101,70,119
69,66,138
75,68,150
70,66,96
160,75,122
183,66,131
120,85,175
88,42,183
94,94,111
111,95,112
95,95,111
70,83,110
99,88,148
70,82,110
43,87,113
31,95,139
20,132,178
25,91,176
105,80,159
128,111,121
96,135,123
67,87,107
48,149,119
66,80,135
95,88,102
88,71,101
91,100,133
87,71,101
4,294,376
51,301,338
5,294,324
320,343,127
332,35,102
349,94,146
49,10,175
47,76,122
64,94,112
51,76,107
96,123,110
127,66,159
116,82,93
97,91,95
84,105,94
80,159,76
85,104,123
72,151,127
96,167,126
116,136,129
71,55,126
112,63,133
66,53,124
75,55,127
31,92,126
31,96,179
128,127,97
139,64,183
183,95,92
140,68,151
69,80,110
115,80,133
67,79,96
123,83,103
84,92,101
81,108,160
13,94,123
0,111,127
47,94,104
5,87,110
111,72,135
151,93,112
149,91,100
149,89,128
146,100,99
96,135,119
77,95,114
95,74,115
104,79,142
74,70,116
0,171,147
7,104,138
40,129,112
64,143,123
64,171,163
96,206,105
102,148,100
102,71,101
128,79,105
111,73,80
112,143,111
124,57,97
128,119,107
63,58,97
40,95,136
85,71,117
51,48,159
51,103,114
51,104,163
53,104,138
63,120,166
70,69,127
73,84,219
90,62,125
89,78,132
103,83,116
128,125,117
110,104,126
109,64,223
32,155,128
50,48,155
54,71,112
103,64,135
44,111,115
80,64,175
69,71,102
27,70,120
28,88,111
24,107,115
76,142,149
74,86,114
79,126,134
79,125,115
37,125,119
47,119,124
36,64,159
86,96,123
93,79,123
91,77,122
39,126,127
38,72,171
58,73,175
42,88,130
104,111,106
163,108,103
191,117,106
108,111,126
93,32,182
89,32,166
80,54,122
82,81,122
144,143,132
55,78,122
76,112,352
57,284,297
87,291,292
337,287,123
387,67,124
401,75,127
117,40,183
66,82,104
119,87,123
14,82,96
95,103,103
8,115,102
14,72,151
81,95,111
80,112,119
111,98,114
40,157,135
63,64,175
64,100,131
63,82,112
71,64,173
81,63,127
62,80,195
9,59,119
6,67,118
1,127,127
103,66,141
149,70,128
105,154,107
106,152,110
115,155,104
110,80,111
145,90,115
96,123,114
116,34,188
121,59,114
29,58,128
33,88,114
30,86,128
85,128,239
87,87,112
90,93,94
109,95,95
109,103,98
62,76,154
88,67,117
67,57,114
81,87,123
67,67,130
74,66,192
79,69,131
75,82,152
64,127,117
50,127,132
75,64,167
79,79,96
111,79,93
320,127,99
114,69,111
109,64,173
87,69,111
78,82,130
108,143,137
12,85,130
32,95,179
9,80,128
42,79,138
17,127,143
16,119,123
40,96,149
64,103,112
78,78,93
56,145,143
78,73,94
70,64,191
71,83,106
71,83,84
183,114,157
129,82,124
130,76,167
61,99,106
59,101,127
70,71,128
73,69,126
66,66,146
111,79,96
67,75,114
